geo_id,dl_speed,has_0,has_1,has_2,has_3more,has_access,total_pop,urban_pop,rural_pop,total_access_pop_percent,urban_access_pop_percent,rural_access_pop_percent
0500000US09013,1000.0,150721,0,0,0,0,150721,92283,58438,0.0,0.0,0.0
0500000US09015,25.0,0,0,443,116339,116782,116782,57480,59302,1.0,1.0,1.0
0500000US09015,100.0,450,110678,5654,0,116332,116782,57480,59302,0.996146666438321,0.9964683368128044,0.9958348790934538
0500000US09015,250.0,455,115379,948,0,116327,116782,57480,59302,0.996103851620969,0.9963813500347947,0.9958348790934538
0500000US09015,1000.0,116782,0,0,0,0,116782,57480,59302,0.0,0.0,0.0
0500000US10001,25.0,0,3,6752,174029,180784,180784,130478,50306,1.0,1.0,1.0
0500000US10001,100.0,9493,103077,67398,816,171291,180784,130478,50306,0.9474898221081511,0.976839007342234,0.8713672325368743
0500000US10001,250.0,9493,103191,67284,816,171291,180784,130478,50306,0.9474898221081511,0.976839007342234,0.8713672325368743
0500000US10001,1000.0,180784,0,0,0,0,180784,130478,50306,0.0,0.0,0.0
0500000US10003,25.0,0,0,11384,547369,558753,558753,531461,27292,1.0,1.0,1.0
0500000US10003,100.0,11384,116182,427643,3544,547369,558753,531461,27292,0.9796260601732787,0.9811707726437123,0.949545654404221
0500000US10003,250.0,11384,116182,427643,3544,547369,558753,531461,27292,0.9796260601732787,0.9811707726437123,0.949545654404221
0500000US10003,1000.0,558726,27,0,0,27,558753,531461,27292,4.832188820462709e-05,0.0,0.000989300894034882
0500000US10005,25.0,0,8,3256,230956,234220,234220,136192,98028,1.0,1.0,1.0
0500000US10005,100.0,16592,179487,34674,3467,217628,234220,136192,98028,0.9291606182221843,0.9804907777255639,0.8578467376667891
0500000US10005,250.0,16813,180558,33382,3467,217407,234220,136192,98028,0.9282170608829305,0.9803072133458647,0.8558473089321419
0500000US10005,1000.0,234220,0,0,0,0,234220,136192,98028,0.0,0.0,0.0
0500000US12001,25.0,0,2,36624,232417,269043,269043,205431,63612,1.0,1.0,1.0
0500000US12001,100.0,41029,172149,55771,94,228014,269043,205431,63612,0.8475002137204833,0.9112889486007467,0.6414984594101741
0500000US12001,250.0,51403,168443,49120,77,217640,269043,205431,63612,0.808941321647469,0.9064406053614109,0.4940734452619003
0500000US12001,1000.0,212936,53520,2587,0,56107,269043,205431,63612,0.20854287232895857,0.20840574207398105,0.20898572596365467
0500000US12003,25.0,0,0,4534,24674,29208,29208,11491,17717,1.0,1.0,1.0
0500000US12003,100.0,7498,19420,2290,0,21710,29208,11491,17717,0.7432895097233635,0.9646680010442955,0.5997064965852007
0500000US12003,250.0,7498,21657,53,0,21710,29208,11491,17717,0.7432895097233635,0.9646680010442955,0.5997064965852007
0500000US12003,1000.0,29155,53,0,0,53,29208,11491,17717,0.0018145713503149822,0.004612305282394918,0.0
0500000US12005,25.0,0,1,10603,164101,174705,174705,148940,25765,1.0,1.0,1.0
0500000US12005,100.0,10877,27599,91351,44878,163828,174705,148940,25765,0.9377407630004866,0.9857727944138579,0.6600815059188821
0500000US12005,250.0,11656,38962,87583,36504,163049,174705,148940,25765,0.9332818179216393,0.9822008862629247,0.650494857364642
0500000US12005,1000.0,138145,36183,377,0,36560,174705,148940,25765,0.20926705017028704,0.22785685510944004,0.10180477391810595
0500000US12007,25.0,0,0,13177,15023,28200,28200,7129,21071,1.0,1.0,1.0
0500000US12007,100.0,15463,11996,741,0,12737,28200,7129,21071,0.45166666666666666,0.8720718193294992,0.3094300223055384
0500000US12007,250.0,17143,11049,8,0,11057,28200,7129,21071,0.3920921985815603,0.8720718193294992,0.22969958711024632
0500000US12007,1000.0,28192,8,0,0,8,28200,7129,21071,0.00028368794326241134,0.0011221770234254454,0.0
0500000US12009,25.0,0,5,2968,598964,601937,601937,566055,35882,1.0,1.0,1.0
0500000US12009,100.0,3233,225748,363022,9934,598704,601937,566055,35882,0.9946290060255475,0.9995247811608413,0.9173959088122178
0500000US12009,250.0,3580,473963,121399,2995,598357,601937,566055,35882,0.9940525337369193,0.9995194813224864,0.9078089292681567
0500000US12009,1000.0,486280,115355,302,0,115657,601937,566055,35882,0.19214137027629138,0.18947805425267863,0.23415640153837577
0500000US12011,25.0,0,14,36188,1916576,1952778,1952778,1951848,930,1.0,1.0,1.0
0500000US12011,100.0,42538,459281,1350687,100272,1910240,1952778,1951848,930,0.9782166738871495,0.978602329689607,0.16881720430107527
0500000US12011,250.0,47907,1086865,756719,61287,1904871,1952778,1951848,930,0.9754672574148213,0.9758516031986098,0.16881720430107527
0500000US12011,1000.0,1040447,809995,101181,1155,912331,1952778,1951848,930,0.46719647599471115,0.46736067562638073,0.12258064516129032
0500000US12013,25.0,0,0,836,13269,14105,14105,4347,9758,1.0,1.0,1.0
0500000US12013,100.0,9462,4643,0,0,4643,14105,4347,9758,0.32917405175469694,0.6940418679549114,0.16663250666120105
0500000US12013,250.0,12772,1333,0,0,1333,14105,4347,9758,0.0945054945054945,0.16908212560386474,0.06128304980528797
0500000US12013,1000.0,14063,42,0,0,42,14105,4347,9758,0.002977667493796526,0.0,0.00430416068866571
0500000US12015,25.0,0,7,5141,183756,188904,188904,168386,20518,1.0,1.0,1.0
0500000US12015,100.0,20462,124414,44028,0,168442,188904,168386,20518,0.8916804302714606,0.9224638627914434,0.6390486402183448
0500000US12015,250.0,24150,161263,3491,0,164754,188904,168386,20518,0.8721572862406302,0.9079495920088368,0.5784189492153231
0500000US12015,1000.0,188904,0,0,0,0,188904,168386,20518,0.0,0.0,0.0
0500000US12017,25.0,0,6,8912,140735,149653,149653,96678,52975,1.0,1.0,1.0
0500000US12017,100.0,11329,126541,11783,0,138324,149653,96678,52975,0.9242982098588067,0.987463538757525,0.8090231241151487
0500000US12017,250.0,12856,135038,1759,0,136797,149653,96678,52975,0.9140946055207714,0.9822503568547136,0.7897121283624351
0500000US12017,1000.0,148786,867,0,0,867,149653,96678,52975,0.005793402070122216,0.003816793893129771,0.009400660689004248
0500000US12019,25.0,0,3,15189,204056,219248,219248,178834,40414,1.0,1.0,1.0
0500000US12019,100.0,18603,56185,144460,0,200645,219248,178834,40414,0.9151508793694811,0.967433485802476,0.6837976938684615
0500000US12019,250.0,23083,116961,79204,0,196165,219248,178834,40414,0.8947173976501496,0.9561548698793294,0.622853466620478
0500000US12019,1000.0,137980,81268,0,0,81268,219248,178834,40414,0.3706670072246953,0.4149882013487368,0.17454347503340426
0500000US12021,25.0,0,73,18017,366808,384898,384898,336756,48142,1.0,1.0,1.0
0500000US12021,100.0,19963,214475,113544,36916,364935,384898,336756,48142,0.9481343109083445,0.9816543728990723,0.7136595903784637
0500000US12021,250.0,21373,237470,96130,29925,363525,384898,336756,48142,0.9444710027072107,0.9812980318093812,0.6868638610776453
0500000US12021,1000.0,283776,90675,10447,0,101122,384898,336756,48142,0.2627241502943637,0.28035432182351616,0.13940010801379252
0500000US12023,25.0,0,2,12535,59147,71684,71684,26902,44782,1.0,1.0,1.0
0500000US12023,100.0,15897,36544,19194,49,55787,71684,26902,44782,0.7782350315272585,0.8270388818675192,0.7489169755705417
0500000US12023,250.0,24508,46047,1129,0,47176,71684,26902,44782,0.6581105965068914,0.8239907813545462,0.558460988790139
0500000US12023,1000.0,70420,1264,0,0,1264,71684,26902,44782,0.01763294459014564,0.011746338562188685,0.02116921977580278
0500000US12027,25.0,0,0,0,38000,38000,38000,19625,18375,1.0,1.0,1.0
0500000US12027,100.0,18680,18207,1113,0,19320,38000,19625,18375,0.508421052631579,0.588687898089172,0.4226938775510204
0500000US12027,250.0,33663,4337,0,0,4337,38000,19625,18375,0.11413157894736842,0.08214012738853503,0.14829931972789115
0500000US12027,1000.0,38000,0,0,0,0,38000,19625,18375,0.0,0.0,0.0
0500000US12029,25.0,0,3,16691,131,16825,16825,3751,13074,1.0,1.0,1.0
0500000US12029,100.0,16825,0,0,0,0,16825,3751,13074,0.0,0.0,0.0
0500000US12029,250.0,16825,0,0,0,0,16825,3751,13074,0.0,0.0,0.0
0500000US12029,1000.0,16825,0,0,0,0,16825,3751,13074,0.0,0.0,0.0
0500000US12031,25.0,0,0,30,957725,957755,957755,925727,32028,1.0,1.0,1.0
0500000US12031,100.0,28995,225627,697049,6084,928760,957755,925727,32028,0.9697260781723928,0.9694823635909939,0.9767703259647809
0500000US12031,250.0,30729,480051,443525,3450,927026,957755,925727,32028,0.9679155942803744,0.967612481865604,0.9766766579243162
0500000US12031,1000.0,510635,444760,2360,0,447120,957755,925727,32028,0.46684172883461844,0.4704734765216959,0.36187086299487947
0500000US12033,25.0,0,10,14547,303756,318313,318313,289443,28870,1.0,1.0,1.0
0500000US12033,100.0,16046,115103,173756,13408,302267,318313,289443,28870,0.9495904974034991,0.9754735820178757,0.6900935226879114
0500000US12033,250.0,38037,201996,74701,3579,280276,318313,289443,28870,0.8805044091821572,0.9408380924741659,0.27561482507793555
0500000US12033,1000.0,237311,80697,305,0,81002,318313,289443,28870,0.25447279878610046,0.2611740480854607,0.18728784205057153
0500000US12035,25.0,0,3,4239,110837,115079,115079,97105,17974,1.0,1.0,1.0
0500000US12035,100.0,4239,34432,75270,1138,110840,115079,97105,17974,0.9631644348664831,0.9995468822408733,0.7666073216868811
0500000US12035,250.0,4239,100864,9976,0,110840,115079,97105,17974,0.9631644348664831,0.9995468822408733,0.7666073216868811
0500000US12035,1000.0,106287,8792,0,0,8792,115079,97105,17974,0.07639969064729446,0.05994541990628701,0.16529431400912428
0500000US12037,25.0,0,4,2013,10108,12125,12125,3786,8339,1.0,1.0,1.0
0500000US12037,100.0,2527,9598,0,0,9598,12125,3786,8339,0.7915876288659793,0.9862651875330164,0.7032018227605229
0500000US12037,250.0,2603,9522,0,0,9522,12125,3786,8339,0.785319587628866,0.9862651875330164,0.6940880201463006
0500000US12037,1000.0,12125,0,0,0,0,12125,3786,8339,0.0,0.0,0.0
0500000US12039,25.0,0,0,4097,41563,45660,45660,15227,30433,1.0,1.0,1.0
0500000US12039,100.0,5467,30273,8739,1181,40193,45660,15227,30433,0.8802671922908454,0.9685427201681224,0.8360989715111885
0500000US12039,250.0,12714,29801,3145,0,32946,45660,15227,30433,0.721550591327201,0.7692913902935575,0.6976637203036178
0500000US12039,1000.0,44338,1322,0,0,1322,45660,15227,30433,0.02895313184406483,0.01563013068890786,0.035619229126277394
0500000US12041,25.0,0,1,13339,5242,18582,18582,2822,15760,1.0,1.0,1.0
0500000US12041,100.0,14901,3681,0,0,3681,18582,2822,15760,0.1980949305779787,0.0,0.23356598984771573
0500000US12041,250.0,18316,266,0,0,266,18582,2822,15760,0.014314928425357873,0.0,0.016878172588832487
0500000US12041,1000.0,18418,164,0,0,164,18582,2822,15760,0.008825745344957486,0.0,0.010406091370558375
0500000US12043,25.0,0,0,4877,8933,13810,13810,3865,9945,1.0,1.0,1.0
0500000US12043,100.0,8428,5097,285,0,5382,13810,3865,9945,0.3897175959449674,0.32496765847347997,0.41488185017596785
0500000US12043,250.0,10127,3683,0,0,3683,13810,3865,9945,0.2666908037653874,0.1389391979301423,0.31633986928104574
0500000US12043,1000.0,13810,0,0,0,0,13810,3865,9945,0.0,0.0,0.0
0500000US12045,25.0,0,0,1098,12541,13639,13639,3662,9977,1.0,1.0,1.0
0500000US12045,100.0,3160,10479,0,0,10479,13639,3662,9977,0.7683114597844417,0.9980884762424904,0.6839731382179012
0500000US12045,250.0,3160,10479,0,0,10479,13639,3662,9977,0.7683114597844417,0.9980884762424904,0.6839731382179012
0500000US12045,1000.0,13639,0,0,0,0,13639,3662,9977,0.0,0.0,0.0
0500000US12047,25.0,0,0,4043,10385,14428,14428,3924,10504,1.0,1.0,1.0
0500000US12047,100.0,7042,7386,0,0,7386,14428,3924,10504,0.5119212642084835,0.5336391437308868,0.5038080731150039
0500000US12047,250.0,13704,724,0,0,724,14428,3924,10504,0.050180205156639866,0.1636085626911315,0.007806549885757807
0500000US12047,1000.0,13808,620,0,0,620,14428,3924,10504,0.04297199889104519,0.14704383282364933,0.004093678598629094
0500000US12049,25.0,0,0,0,26937,26937,26937,14219,12718,1.0,1.0,1.0
0500000US12049,100.0,10073,16864,0,0,16864,26937,14219,12718,0.6260533838215094,0.9135663548772769,0.3046076427111181
0500000US12049,250.0,24030,2907,0,0,2907,26937,14219,12718,0.10791847644503842,0.18749560447288838,0.018949520364837238
0500000US12049,1000.0,26937,0,0,0,0,26937,14219,12718,0.0,0.0,0.0
0500000US12051,25.0,0,0,9927,32095,42022,42022,25146,16876,1.0,1.0,1.0
0500000US12051,100.0,11354,19133,11120,415,30668,42022,25146,16876,0.7298081957070106,0.9249980116121849,0.43896657975823655
0500000US12051,250.0,13812,27791,419,0,28210,42022,25146,16876,0.6713150254628528,0.9217768233516265,0.2981156672197203
0500000US12051,1000.0,41606,416,0,0,416,42022,25146,16876,0.009899576412355433,0.01654338662212678,0.0
0500000US12053,25.0,0,3,4315,189583,193901,193901,153349,40552,1.0,1.0,1.0
0500000US12053,100.0,7269,158803,26596,1233,186632,193901,153349,40552,0.9625117972573632,0.9995826513377981,0.8223268889327283
0500000US12053,250.0,7269,158803,26596,1233,186632,193901,153349,40552,0.9625117972573632,0.9995826513377981,0.8223268889327283
0500000US12053,1000.0,166195,27706,0,0,27706,193901,153349,40552,0.14288734973001688,0.16840018519846886,0.04640954823436575
0500000US12055,25.0,0,0,0,106219,106219,106219,81426,24793,1.0,1.0,1.0
0500000US12055,100.0,19166,85563,1490,0,87053,106219,81426,24793,0.8195614720530225,0.9055829833222804,0.537046747065704
0500000US12055,250.0,103954,2265,0,0,2265,106219,81426,24793,0.021323868611077115,0.022609485913590254,0.017101601258419714
0500000US12055,1000.0,106219,0,0,0,0,106219,81426,24793,0.0,0.0,0.0
0500000US12057,25.0,0,46,4473,1467400,1471919,1471919,1408262,63657,1.0,1.0,1.0
0500000US12057,100.0,9062,83242,1316598,63017,1462857,1471919,1408262,63657,0.9938434112203185,0.9990165182331129,0.8794005372543475
0500000US12057,250.0,19416,1438748,13755,0,1452503,1471919,1408262,63657,0.9868090567483673,0.9961583853004625,0.779977064580486
0500000US12057,1000.0,1470172,1747,0,0,1747,1471919,1408262,63657,0.0011868859631542225,0.0012405362070410193,0.0
0500000US12059,25.0,0,0,12904,6713,19617,19617,4000,15617,1.0,1.0,1.0
0500000US12059,100.0,13408,6194,15,0,6209,19617,4000,15617,0.31651118927460875,0.97575,0.14765960171607864
0500000US12059,250.0,14696,4906,15,0,4921,19617,4000,15617,0.2508538512514656,0.6665,0.1443939296920023
0500000US12059,1000.0,19617,0,0,0,0,19617,4000,15617,0.0,0.0,0.0
0500000US12061,25.0,0,0,3,159919,159922,159922,148005,11917,1.0,1.0,1.0
0500000US12061,100.0,10957,60591,87473,901,148965,159922,148005,11917,0.93148534910769,0.9555015033275903,0.6332130569774272
0500000US12061,250.0,11541,118062,29418,901,148381,159922,148005,11917,0.9278335688648216,0.9543866761258065,0.5980532013090543
0500000US12061,1000.0,129296,29725,901,0,30626,159922,148005,11917,0.19150585910631432,0.19170973953582648,0.18897373500041956
0500000US12063,25.0,0,0,18619,27795,46414,46414,10501,35913,1.0,1.0,1.0
0500000US12063,100.0,21681,24441,292,0,24733,46414,10501,35913,0.5328780109449734,0.8183982477859252,0.44939158521983685
0500000US12063,250.0,25563,20559,292,0,20851,46414,10501,35913,0.44923945361313394,0.5389010570421865,0.4230223039010943
0500000US12063,1000.0,46414,0,0,0,0,46414,10501,35913,0.0,0.0,0.0
0500000US12069,25.0,0,32,28773,338297,367102,367102,288963,78139,1.0,1.0,1.0
0500000US12069,100.0,34613,187196,110858,34435,332489,367102,288963,78139,0.9057128536483048,0.956503081709423,0.7178873545860581
0500000US12069,250.0,52395,237664,56492,20551,314707,367102,288963,78139,0.85727400014165,0.9234607890975661,0.6125110380219865
0500000US12069,1000.0,364283,2819,0,0,2819,367102,288963,78139,0.007679064674123268,0.009755574243069182,0.0
0500000US12071,25.0,0,169,66496,703909,770574,770574,714737,55837,1.0,1.0,1.0
0500000US12071,100.0,77315,367930,308679,16650,693259,770574,714737,55837,0.899665703748115,0.9106398577378813,0.7591919336640579
0500000US12071,250.0,155896,415650,185707,13321,614678,770574,714737,55837,0.7976884763825408,0.8042510741713386,0.713684474452424
0500000US12071,1000.0,732392,37190,992,0,38182,770574,714737,55837,0.049550075657886196,0.04992605671736597,0.044737360531547185
0500000US12073,25.0,0,6,10198,283378,293582,293582,254146,39436,1.0,1.0,1.0
0500000US12073,100.0,16429,193612,83541,0,277153,293582,254146,39436,0.944039484709553,0.9620336342102571,0.8280758697636678
0500000US12073,250.0,18373,250326,24883,0,275209,293582,254146,39436,0.9374178253435156,0.9602590636878015,0.7902170605538087
0500000US12073,1000.0,291328,2254,0,0,2254,293582,254146,39436,0.007677582413090721,0.0073146931291462386,0.010016228826452988
0500000US12075,25.0,0,0,35696,5806,41502,41502,3197,38305,1.0,1.0,1.0
0500000US12075,100.0,38442,3060,0,0,3060,41502,3197,38305,0.07373138643920775,0.01876759461995621,0.0783187573423835
0500000US12075,250.0,41427,75,0,0,75,41502,3197,38305,0.001807141824490386,0.0,0.0019579689335595873
0500000US12075,1000.0,41502,0,0,0,0,41502,3197,38305,0.0,0.0,0.0
0500000US12079,25.0,0,0,7900,10593,18493,18493,3625,14868,1.0,1.0,1.0
0500000US12079,100.0,8562,9919,12,0,9931,18493,3625,14868,0.5370140052993024,0.9922758620689656,0.4260156039817057
0500000US12079,250.0,18330,163,0,0,163,18493,3625,14868,0.00881414589304061,0.007172413793103448,0.009214420231369385
0500000US12079,1000.0,18493,0,0,0,0,18493,3625,14868,0.0,0.0,0.0
0500000US12081,25.0,0,18,2622,400593,403233,403233,371729,31504,1.0,1.0,1.0
0500000US12081,100.0,3561,66502,314130,19040,399672,403233,371729,31504,0.9911688775472246,0.996591603022632,0.9271838496698832
0500000US12081,250.0,4285,375281,23667,0,398948,403233,371729,31504,0.9893733895787299,0.9962365056264106,0.9083925850685627
0500000US12081,1000.0,403233,0,0,0,0,403233,371729,31504,0.0,0.0,0.0
0500000US12083,25.0,0,4,29137,336428,365569,365569,247764,117805,1.0,1.0,1.0
0500000US12083,100.0,43130,177088,99812,45539,322439,365569,247764,117805,0.8820195366674964,0.9442937634200287,0.7510462204490471
0500000US12083,250.0,85061,216396,53612,10500,280508,365569,247764,117805,0.7673188919191726,0.901797678435931,0.4844870761003353
0500000US12083,1000.0,364530,1039,0,0,1039,365569,247764,117805,0.002842144711395113,0.002135096301318997,0.004329188065022707
0500000US12085,25.0,0,2,4312,156686,161000,161000,144748,16252,1.0,1.0,1.0
0500000US12085,100.0,5733,58444,92814,4009,155267,161000,144748,16252,0.964391304347826,0.9833780086771493,0.7952867339404381
0500000US12085,250.0,7871,118576,33888,665,153129,161000,144748,16252,0.951111801242236,0.9819272114295189,0.6766551809008122
0500000US12085,1000.0,129388,31139,473,0,31612,161000,144748,16252,0.19634782608695653,0.19569182303037003,0.20219049963081467
0500000US12086,25.0,0,119,95208,2621613,2716940,2716940,2690557,26383,1.0,1.0,1.0
0500000US12086,100.0,114460,752597,1752934,96949,2602480,2716940,2690557,26383,0.9578717233358116,0.9629675193649493,0.43819884016222566
0500000US12086,250.0,126943,1382380,1165087,42530,2589997,2716940,2690557,26383,0.9532772162800798,0.9589382421558064,0.37596179357919873
0500000US12086,1000.0,1381165,1243176,89311,3288,1335775,2716940,2690557,26383,0.491646852709298,0.4950160877468866,0.14804988060493499
0500000US12087,25.0,0,3,2864,71361,74228,74228,66746,7482,1.0,1.0,1.0
0500000US12087,100.0,3217,14602,56409,0,71011,74228,66746,7482,0.9566605593576548,0.9612561052347707,0.9156642608928094
0500000US12087,250.0,3358,41936,28934,0,70870,74228,66746,7482,0.9547610066282265,0.9591586012644953,0.9155306067896284
0500000US12087,1000.0,45096,29132,0,0,29132,74228,66746,7482,0.3924664547071186,0.3807868636322776,0.49665864742047583
0500000US12089,25.0,0,1,6421,82202,88624,88624,43962,44662,1.0,1.0,1.0
0500000US12089,100.0,8924,26231,53151,318,79700,88624,43962,44662,0.8993049286874887,0.9634684500250216,0.8361470601406117
0500000US12089,250.0,11871,47143,29292,318,76753,88624,43962,44662,0.8660520852139375,0.9632637277648879,0.7703640678876897
0500000US12089,1000.0,59341,28958,325,0,29283,88624,43962,44662,0.33041839682253116,0.42479868977753515,0.2375173525592226
0500000US12091,25.0,0,11,14881,195828,210720,210720,179414,31306,1.0,1.0,1.0
0500000US12091,100.0,20014,160771,24588,5347,190706,210720,179414,31306,0.9050208807896735,0.9574615135942569,0.6044847633041589
0500000US12091,250.0,20937,173253,14659,1871,189783,210720,179414,31306,0.9006406605922551,0.9556779292585863,0.5852232798824506
0500000US12091,1000.0,208071,2649,0,0,2649,210720,179414,31306,0.01257118451025057,0.005072067954563189,0.05554845716476075
0500000US12093,25.0,0,0,12,42156,42168,42168,25823,16345,1.0,1.0,1.0
0500000US12093,100.0,10362,31638,168,0,31806,42168,25823,16345,0.754268639726807,0.9704526972079154,0.4127256041602937
0500000US12093,250.0,10362,31638,168,0,31806,42168,25823,16345,0.754268639726807,0.9704526972079154,0.4127256041602937
0500000US12093,1000.0,42168,0,0,0,0,42168,25823,16345,0.0,0.0,0.0
0500000US12095,25.0,0,0,11,1393439,1393450,1393450,1343277,50173,1.0,1.0,1.0
0500000US12095,100.0,13526,512457,546819,320648,1379924,1393450,1343277,50173,0.9902931572715203,0.9946719850038376,0.8730592151156997
0500000US12095,250.0,15939,721248,452973,203290,1377511,1393450,1343277,50173,0.9885614840862608,0.9945387287953267,0.8285332748689535
0500000US12095,1000.0,1010297,367422,15731,0,383153,1393450,1343277,50173,0.27496716782087627,0.2743983556630539,0.2901959221095011
0500000US12097,25.0,0,0,20,375723,375743,375743,321050,54693,1.0,1.0,1.0
0500000US12097,100.0,16926,157424,144465,56928,358817,375743,321050,54693,0.954953252622138,0.9969225977262108,0.7085915930740679
0500000US12097,250.0,17731,209976,118702,29334,358012,375743,321050,54693,0.9528108308072273,0.9963089861392307,0.6974749968003218
0500000US12097,1000.0,358517,16629,597,0,17226,375743,321050,54693,0.04584516544553059,0.04913564865285781,0.026529903278298867
0500000US12099,25.0,0,37,45770,1450957,1496764,1496764,1462172,34592,1.0,1.0,1.0
0500000US12099,100.0,49970,457922,906291,82581,1446794,1496764,1462172,34592,0.966614643323864,0.9772393398314289,0.517518501387604
0500000US12099,250.0,54859,975136,430206,36563,1441905,1496764,1462172,34592,0.9633482633200692,0.9742294340200742,0.5034111933395005
0500000US12099,1000.0,1026448,433511,36805,0,470316,1496764,1462172,34592,0.3142218813386746,0.31820674995828124,0.14578515263644773
0500000US12101,25.0,0,0,7796,546118,553914,553914,493456,60458,1.0,1.0,1.0
0500000US12101,100.0,10649,59123,477231,6911,543265,553914,493456,60458,0.9807749939521297,0.9932131740215946,0.879255020013894
0500000US12101,250.0,13405,533511,6998,0,540509,553914,493456,60458,0.9757994923399661,0.9921695146071787,0.8421879651989811
0500000US12101,1000.0,553914,0,0,0,0,553914,493456,60458,0.0,0.0,0.0
0500000US12103,25.0,0,3,687,974306,974996,974996,972215,2781,1.0,1.0,1.0
0500000US12103,100.0,681,158094,399113,417108,974315,974996,972215,2781,0.9993015355960435,0.9993149663397499,0.9946062567421791
0500000US12103,250.0,690,247300,722258,4748,974306,974996,972215,2781,0.9992923047889427,0.999305709128125,0.9946062567421791
0500000US12103,1000.0,974913,83,0,0,83,974996,972215,2781,8.512855437355641e-05,8.537206276389481e-05,0.0
0500000US12105,25.0,0,34,33546,691169,724749,724749,612261,112488,1.0,1.0,1.0
0500000US12105,100.0,34695,387275,277086,25693,690054,724749,612261,112488,0.9521282540576117,0.9907523098809168,0.7419013583671147
0500000US12105,250.0,109791,583925,31033,0,614958,724749,612261,112488,0.8485116916339311,0.8947916003142451,0.5966147500177796
0500000US12105,1000.0,722565,2184,0,0,2184,724749,612261,112488,0.003013457072724488,0.0010567388744342691,0.013663679681388237
0500000US12107,25.0,0,0,12691,61827,74518,74518,32618,41900,1.0,1.0,1.0
0500000US12107,100.0,16302,39820,18396,0,58216,74518,32618,41900,0.7812340642529322,0.925133361947391,0.6692124105011933
0500000US12107,250.0,23854,49999,665,0,50664,74518,32618,41900,0.6798894226898199,0.8875467533263842,0.5182338902147972
0500000US12107,1000.0,74518,0,0,0,0,74518,32618,41900,0.0,0.0,0.0
0500000US12109,25.0,0,0,52,264615,264667,264667,190020,74647,1.0,1.0,1.0
0500000US12109,100.0,12172,51480,184333,16682,252495,264667,190020,74647,0.9540101334884968,0.9866908746447742,0.8708186531273863
0500000US12109,250.0,14828,125618,124221,0,249839,264667,190020,74647,0.9439748816437259,0.9854436375118408,0.8384127962275778
0500000US12109,1000.0,140000,124667,0,0,124667,264667,190020,74647,0.4710334117967106,0.43935375223660666,0.5516765576647421
0500000US12111,25.0,0,18,18459,309816,328293,328293,307204,21089,1.0,1.0,1.0
0500000US12111,100.0,23743,136052,160064,8434,304550,328293,307204,21089,0.9276774101184003,0.9561984869988672,0.5122101569538622
0500000US12111,250.0,25584,256411,42643,3655,302709,328293,307204,21089,0.9220696146430171,0.954876889623833,0.4441652046090379
0500000US12111,1000.0,276875,47461,3803,154,51418,328293,307204,21089,0.1566222855802591,0.15904415307092357,0.12134288017449855
0500000US12113,25.0,0,32,21593,162666,184291,184291,136653,47638,1.0,1.0,1.0
0500000US12113,100.0,23685,53857,90688,16061,160606,184291,136653,47638,0.8714804304062597,0.9688993289572859,0.592027373105504
0500000US12113,250.0,27975,97808,48543,9965,156316,184291,136653,47638,0.8482020283139166,0.9655550920945754,0.5115663965741635
0500000US12113,1000.0,130960,51540,1791,0,53331,184291,136653,47638,0.28938472307383434,0.3279474288892304,0.17876485158906755
0500000US12115,25.0,0,3,4843,428879,433725,433725,408698,25027,1.0,1.0,1.0
0500000US12115,100.0,15611,85527,325537,7050,418114,433725,408698,25027,0.9640071473860164,0.9752726952419635,0.7800375594358093
0500000US12115,250.0,24317,401320,7706,382,409408,433725,408698,25027,0.9439345207216554,0.956973119516122,0.7310105086506573
0500000US12115,1000.0,432723,1002,0,0,1002,433725,408698,25027,0.0023102196091993777,0.000557869135645391,0.03092659927278539
0500000US12117,25.0,0,0,2,471816,471818,471818,454684,17134,1.0,1.0,1.0
0500000US12117,100.0,1410,232911,230918,6579,470408,471818,454684,17134,0.9970115595420268,0.9993885863588778,0.9339325318081009
0500000US12117,250.0,1749,341997,127903,169,470069,471818,454684,17134,0.9962930621553227,0.9992280352948422,0.9184078440527605
0500000US12117,1000.0,374406,97412,0,0,97412,471818,454684,17134,0.2064609658809117,0.20823912871356812,0.15927395821174273
0500000US12119,25.0,0,8,9033,123374,132415,132415,72085,60330,1.0,1.0,1.0
0500000US12119,100.0,12591,70894,34198,14732,119824,132415,72085,60330,0.904912585432164,0.9756953596448638,0.820338140228742
0500000US12119,250.0,16242,83958,22012,10203,116173,132415,72085,60330,0.8773401804931465,0.975348546854408,0.7602353721200066
0500000US12119,1000.0,130609,1806,0,0,1806,132415,72085,60330,0.013638938186761318,0.0,0.029935355544505222
0500000US12121,25.0,0,0,5244,39173,44417,44417,7215,37202,1.0,1.0,1.0
0500000US12121,100.0,11770,23090,9557,0,32647,44417,7215,37202,0.735011369520679,0.9308385308385309,0.6970324176119563
0500000US12121,250.0,30186,10407,3824,0,14231,44417,7215,37202,0.3203953441249972,0.9308385308385309,0.2020052685339498
0500000US12121,1000.0,39808,4609,0,0,4609,44417,7215,37202,0.10376657586059392,0.23742203742203744,0.07784527713563787
0500000US12123,25.0,0,0,6190,15379,21569,21569,6873,14696,1.0,1.0,1.0
0500000US12123,100.0,7336,14233,0,0,14233,21569,6873,14696,0.6598822383977004,0.9805034191764878,0.5099346761023408
